request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
G|LP0463|Consensus|stage_a|replicate_1,G-9befee5e2228111b34191cdcefe94ad9d644e482,G,target,LP0463,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,7c28971de8d1e76662f31d7f710eb1e24d77bfb7a9051fe1ab179bcca05e4522,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1510469081,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0463|Consensus|stage_a|replicate_1,7c28971de8d1e76662f31d7f710eb1e24d77bfb7a9051fe1ab179bcca05e4522,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0464|Consensus|stage_a|replicate_1,G-62463e4d6b9c920e9bad900d42742318c35e1a75,G,target,LP0464,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,f6117b924ad75c9cdfa18ef91f862e9a8644a30daedc3e19cd37d80de8203360,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,807997098,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0464|Consensus|stage_a|replicate_1,f6117b924ad75c9cdfa18ef91f862e9a8644a30daedc3e19cd37d80de8203360,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0465|Consensus|stage_a|replicate_1,G-2a948fb476ab411ffd17b1028aeb4efe00f42bfc,G,target,LP0465,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,21faf8fd127bed724c56ad9f51f71ee8accdc48411a7413a997fe13a4437187c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1272209544,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0465|Consensus|stage_a|replicate_1,21faf8fd127bed724c56ad9f51f71ee8accdc48411a7413a997fe13a4437187c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0466|Consensus|stage_a|replicate_1,G-658bda5a9081968f169d8ad0abe97ac244979974,G,target,LP0466,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,89d4fbb6175556b9bbf52dd1affab25b30ae973c8be90cda053a1a302fd9c4c8,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1536772933,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0466|Consensus|stage_a|replicate_1,89d4fbb6175556b9bbf52dd1affab25b30ae973c8be90cda053a1a302fd9c4c8,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0467|Consensus|stage_a|replicate_1,G-db01d5c70c1f613aaabd982616f355b695f9d1a8,G,target,LP0467,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,2930ef67cfb63506a37d949089ad310b03fa098fac6f9d0539e99f0cc43596bb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1109593291,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0467|Consensus|stage_a|replicate_1,2930ef67cfb63506a37d949089ad310b03fa098fac6f9d0539e99f0cc43596bb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0468|Consensus|stage_a|replicate_1,G-4cb5fbc462def7ec3b021c5d94b6b475528514a8,G,target,LP0468,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,da0b411a3ababf30a6e360ee559dcf8ff323419ff0d7ce87d53e1a05de31a1ec,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2085285749,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0468|Consensus|stage_a|replicate_1,da0b411a3ababf30a6e360ee559dcf8ff323419ff0d7ce87d53e1a05de31a1ec,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0469|Consensus|stage_a|replicate_1,G-a6d46106171511b9677aa115734ff3c4c88e0d32,G,target,LP0469,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,8a0f2c1e73a5e326f74c96d5688722b39872309645dcead3e01642a218eb5b63,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1690162119,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0469|Consensus|stage_a|replicate_1,8a0f2c1e73a5e326f74c96d5688722b39872309645dcead3e01642a218eb5b63,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0470|Consensus|stage_a|replicate_1,G-e3bf670a8994facf8092d96b711fd5cdf605a1dc,G,target,LP0470,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,b46aa6600a3ccd8c548223629bba4ce0a5f4db91b44234cdbbe65bf7a4fb0b8c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1360251111,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0470|Consensus|stage_a|replicate_1,b46aa6600a3ccd8c548223629bba4ce0a5f4db91b44234cdbbe65bf7a4fb0b8c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0471|Consensus|stage_a|replicate_1,G-efebfeeea6044afb75bda62813f0caccba577174,G,target,LP0471,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,8b427f95956c588eec04d5c20b050ed6b646f9806d889eb0d51ae78722c80b2b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,98322652,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0471|Consensus|stage_a|replicate_1,8b427f95956c588eec04d5c20b050ed6b646f9806d889eb0d51ae78722c80b2b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0472|Consensus|stage_a|replicate_1,G-ce17014708372542148fec63b2b4a54db5766cb5,G,target,LP0472,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,237a8f67539601108ddb680a35c88e1a9527f30b73405c08cf648588572e7742,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,610609107,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0472|Consensus|stage_a|replicate_1,237a8f67539601108ddb680a35c88e1a9527f30b73405c08cf648588572e7742,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0473|Consensus|stage_a|replicate_1,G-5e570f245826e217370f07e2754e146aed7c67b7,G,target,LP0473,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,71ba6c1cb80062caf399502dc3b67c2721a03dbd6d88c8b78c41a4dc2f662a2c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,349503585,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0473|Consensus|stage_a|replicate_1,71ba6c1cb80062caf399502dc3b67c2721a03dbd6d88c8b78c41a4dc2f662a2c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0474|Consensus|stage_a|replicate_1,G-ba51fe728d636d4d38e628729545047560df71e4,G,target,LP0474,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,c123fdfedecf33e775125e436b009ec07eced0ff4a283eb5e0eb71639f66b875,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,34040373,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0474|Consensus|stage_a|replicate_1,c123fdfedecf33e775125e436b009ec07eced0ff4a283eb5e0eb71639f66b875,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0475|Consensus|stage_a|replicate_1,G-82bbf770dd9ff0c37e6ab5fbd600644d5bf51435,G,target,LP0475,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,58f2d47c6f48fcc93462e8e5cbdaa6089956843e16c1738339c37bf0e22fdf3e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1662508966,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0475|Consensus|stage_a|replicate_1,58f2d47c6f48fcc93462e8e5cbdaa6089956843e16c1738339c37bf0e22fdf3e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0476|Consensus|stage_a|replicate_1,G-94af3b5b41bf36f6a55c334eb7c67af90c0726fa,G,target,LP0476,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,041b58cb3690ab338206343fed2cf43e492652afb062cc5ef8693acc28391068,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1797107118,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0476|Consensus|stage_a|replicate_1,041b58cb3690ab338206343fed2cf43e492652afb062cc5ef8693acc28391068,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0477|Consensus|stage_a|replicate_1,G-c0934048992d99dd15f67012d865828f3023d77d,G,target,LP0477,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,b394142e42ef5e33610876eb76cce9e10543afa518d41bde48aa7354c7c6a4d0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,441719409,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0477|Consensus|stage_a|replicate_1,b394142e42ef5e33610876eb76cce9e10543afa518d41bde48aa7354c7c6a4d0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0478|Consensus|stage_a|replicate_1,G-91e6d408bfdde77293289e1b6b6178b76e289b2b,G,target,LP0478,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,2b355b65bae6e98b02512ff7328eba40f172c9b0c19dcefaf60d97507fca9299,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1672187781,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0478|Consensus|stage_a|replicate_1,2b355b65bae6e98b02512ff7328eba40f172c9b0c19dcefaf60d97507fca9299,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0479|Consensus|stage_a|replicate_1,G-bf881b22fdd26868f810b2cc8631587265db0212,G,target,LP0479,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a739dff104d2e58d4eb7c5254907140024b223f123499618aa913b7513e97e63,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2095226544,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0479|Consensus|stage_a|replicate_1,a739dff104d2e58d4eb7c5254907140024b223f123499618aa913b7513e97e63,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0480|Consensus|stage_a|replicate_1,G-246bc4e2a38d30bee10c559ba168f7541e75443d,G,target,LP0480,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,b7816d6ba67dd2eeb264b78c06d9d6d337e6f87b4548a0d0ce440f557e8a1ad9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1818540675,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0480|Consensus|stage_a|replicate_1,b7816d6ba67dd2eeb264b78c06d9d6d337e6f87b4548a0d0ce440f557e8a1ad9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0481|Consensus|stage_a|replicate_1,G-9f164f41b8f3c8f5a8dfef37e82bc008d9bfafb5,G,target,LP0481,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,112444152e75c8f26fa50c4399d370ca0bc6f5047e7e4bfa954b37c35e886337,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1998612346,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0481|Consensus|stage_a|replicate_1,112444152e75c8f26fa50c4399d370ca0bc6f5047e7e4bfa954b37c35e886337,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0482|Consensus|stage_a|replicate_1,G-f693dc607ce5fc721ec8022e8b47419d5697c41e,G,target,LP0482,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,1d160e9d8ff6ff77e209fc4a32a4a12f1c11552b12847f961f38d0ec1b7ae2bb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1779283254,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0482|Consensus|stage_a|replicate_1,1d160e9d8ff6ff77e209fc4a32a4a12f1c11552b12847f961f38d0ec1b7ae2bb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0483|Consensus|stage_a|replicate_1,G-2b28c6cd3c21cb4faaf51e64adf8c53abffa554d,G,target,LP0483,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,7cd59053507ebe389a40f96d644f44688b012d73201fb26e109403e50785c39d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,309549290,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0483|Consensus|stage_a|replicate_1,7cd59053507ebe389a40f96d644f44688b012d73201fb26e109403e50785c39d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0484|Consensus|stage_a|replicate_1,G-ed81ba612dde89be81d866db1f3ba72e7cb23813,G,target,LP0484,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,53667aa56f0b8d8632c8c0787ccf7532d3a088d7b09479d5a962ebda28016a76,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,149028484,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0484|Consensus|stage_a|replicate_1,53667aa56f0b8d8632c8c0787ccf7532d3a088d7b09479d5a962ebda28016a76,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0485|Consensus|stage_a|replicate_1,G-50a0cdc01d9918eb758971299f755dd43e973225,G,target,LP0485,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e2705c831ad2c518bf4d56c2ded7289de9bd81b42304df7ca82ae33e374b50e4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1054520428,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0485|Consensus|stage_a|replicate_1,e2705c831ad2c518bf4d56c2ded7289de9bd81b42304df7ca82ae33e374b50e4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0486|Consensus|stage_a|replicate_1,G-10d4dc0d95350543b89689e0e267701b0b4734da,G,target,LP0486,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,f52614247b2578bd66cdb2a5eb1565dbe543322f9b87f75cc3cfbbff516f2f6b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,920567134,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0486|Consensus|stage_a|replicate_1,f52614247b2578bd66cdb2a5eb1565dbe543322f9b87f75cc3cfbbff516f2f6b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0487|Consensus|stage_a|replicate_1,G-7893f75e9d4e0e65f342f9ff1fcafa3183c3ee02,G,target,LP0487,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e34df7292c42323a20d34033bfefe33a522d31d4cd6aaa024be279558bf777ba,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,242613540,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0487|Consensus|stage_a|replicate_1,e34df7292c42323a20d34033bfefe33a522d31d4cd6aaa024be279558bf777ba,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0488|Consensus|stage_a|replicate_1,G-36c8eff6ff92bd089f39860eec47a645dd74f14a,G,target,LP0488,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,6157865f08ee771870118713f9d6ef1c3bcf0a3c85976ea90409d26bd2df948d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1831116022,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0488|Consensus|stage_a|replicate_1,6157865f08ee771870118713f9d6ef1c3bcf0a3c85976ea90409d26bd2df948d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0489|Consensus|stage_a|replicate_1,G-9e9ebe5c3a04d48786e8956deac2bbb0fed09bcf,G,target,LP0489,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,783a801175c4df2da1306e02507f1b49712590f4c7745d597a042d609c830809,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2000834881,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0489|Consensus|stage_a|replicate_1,783a801175c4df2da1306e02507f1b49712590f4c7745d597a042d609c830809,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0490|Consensus|stage_a|replicate_1,G-f393f2b97cbc405cab0107c70761192cad0c96aa,G,target,LP0490,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,bff8bb1ab71ec92a1fcd1539fdbaa1c358442208c448afe8e760207fbeceb4f3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1675896274,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0490|Consensus|stage_a|replicate_1,bff8bb1ab71ec92a1fcd1539fdbaa1c358442208c448afe8e760207fbeceb4f3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0491|Consensus|stage_a|replicate_1,G-6fa55ea93c817d8384b6c00c6725c60cc69a858d,G,target,LP0491,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d4f5dba821c520c7ae8eb45019802ecdbe8c4cbe3245d702352ade10ccd25d43,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,466369239,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0491|Consensus|stage_a|replicate_1,d4f5dba821c520c7ae8eb45019802ecdbe8c4cbe3245d702352ade10ccd25d43,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0492|Consensus|stage_a|replicate_1,G-98f6de0873031e6fa21dcfcfb1413045f23cf37e,G,target,LP0492,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,ce448bb2e2d5423b38ad2a55b691aa5696c7f63b0c825fb22fda04874ee7b83e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,619764354,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0492|Consensus|stage_a|replicate_1,ce448bb2e2d5423b38ad2a55b691aa5696c7f63b0c825fb22fda04874ee7b83e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
