request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
G|LP0939|Interview Prof. Maraun|replicate_1|fmt_v2,G-ab64405f7ae09130bf7581db73e6407f3a2a9bda,G,target,LP0939,Interview Prof. Maraun,full_questionnaire,1,google/gemma-4-31B-it,ec96e249e9d6fd5c81b8879941fffec92093260fb0e58fb497b4e7604bc22e62,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1370034673,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""trust_post"", ""Q020"": ""distrust_post"", ""Q021"": ""policy_role_1"", ""Q022"": ""policy_role_2"", ""Q023"": ""policy_role_3"", ""Q024"": ""policy_role_4"", ""Q025"": ""donation_ams"", ""Q026"": ""newsletter_signup"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0939|Funding|replicate_1|fmt_v2,G-055027476103441dc71a6ba12410d5094b42de6b,G,target,LP0939,Funding,full_questionnaire,1,google/gemma-4-31B-it,7f525e909806630d4b4ee5b50786958218969224fc10c179e4a6771e0a835375,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1805882027,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""trust_post"", ""Q020"": ""distrust_post"", ""Q021"": ""policy_role_1"", ""Q022"": ""policy_role_2"", ""Q023"": ""policy_role_3"", ""Q024"": ""policy_role_4"", ""Q025"": ""donation_ams"", ""Q026"": ""newsletter_signup"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0939|Oil industry misinformation|replicate_1|fmt_v2,G-2f07a32cb0cc34ca445f0eb3d03d3f1ba2f7ede3,G,target,LP0939,Oil industry misinformation,full_questionnaire,1,google/gemma-4-31B-it,f6c4a1f5fde67811e7af579cd3ba8ab220b3e6d28bc1202de63cbfcaabc27a8b,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,249264932,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""trust_post"", ""Q020"": ""distrust_post"", ""Q021"": ""policy_role_1"", ""Q022"": ""policy_role_2"", ""Q023"": ""policy_role_3"", ""Q024"": ""policy_role_4"", ""Q025"": ""donation_ams"", ""Q026"": ""newsletter_signup"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0939|Measurement & modeling (1)|replicate_1|fmt_v2,G-243b92ddc264412fb600a6924defdd744b32d1a0,G,target,LP0939,Measurement & modeling (1),full_questionnaire,1,google/gemma-4-31B-it,7e6d17e711982a1f9fb9fe45e036c25a3a071cfa75a5c0a7f10b0ce7e7d7dddf,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,182150891,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""trust_post"", ""Q020"": ""distrust_post"", ""Q021"": ""policy_role_1"", ""Q022"": ""policy_role_2"", ""Q023"": ""policy_role_3"", ""Q024"": ""policy_role_4"", ""Q025"": ""donation_ams"", ""Q026"": ""newsletter_signup"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0939|Former skeptics|replicate_1|fmt_v2,G-bafc60579d6594778a4032d7a35f24514a06d673,G,target,LP0939,Former skeptics,full_questionnaire,1,google/gemma-4-31B-it,f6ba99657045b255ee4f6394d367b1e925da64078337af4c77e2fa17dc52c9ae,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,324949289,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""trust_post"", ""Q020"": ""distrust_post"", ""Q021"": ""policy_role_1"", ""Q022"": ""policy_role_2"", ""Q023"": ""policy_role_3"", ""Q024"": ""policy_role_4"", ""Q025"": ""donation_ams"", ""Q026"": ""newsletter_signup"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0939|High public trust|replicate_1|fmt_v2,G-27c247e155038667b337c2506faff707e39d2d81,G,target,LP0939,High public trust,full_questionnaire,1,google/gemma-4-31B-it,aa1d05a37e2a3fec13dff984458395c9cb3f0b7cc8b6becca866bb7f359f447c,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,612898346,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""trust_post"", ""Q020"": ""distrust_post"", ""Q021"": ""policy_role_1"", ""Q022"": ""policy_role_2"", ""Q023"": ""policy_role_3"", ""Q024"": ""policy_role_4"", ""Q025"": ""donation_ams"", ""Q026"": ""newsletter_signup"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0939|Measurement & modeling (2)|replicate_1|fmt_v2,G-cae64bc041bfbc3528f62cfe0483b1eae93fd64d,G,target,LP0939,Measurement & modeling (2),full_questionnaire,1,google/gemma-4-31B-it,0ed5b1af432c1bc2bf4ce7cea63a97f574a611761f599a06861daeaf1e362db7,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1468814264,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""trust_post"", ""Q020"": ""distrust_post"", ""Q021"": ""policy_role_1"", ""Q022"": ""policy_role_2"", ""Q023"": ""policy_role_3"", ""Q024"": ""policy_role_4"", ""Q025"": ""donation_ams"", ""Q026"": ""newsletter_signup"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0939|Peer-review|replicate_1|fmt_v2,G-f466124c0ac73075277d1dcc44faa06a5847b245,G,target,LP0939,Peer-review,full_questionnaire,1,google/gemma-4-31B-it,f019ea77b8ee5149b3fb30b60b406741905a8d55b4919ceb80a1c4396c0f3470,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1939035408,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""trust_post"", ""Q020"": ""distrust_post"", ""Q021"": ""policy_role_1"", ""Q022"": ""policy_role_2"", ""Q023"": ""policy_role_3"", ""Q024"": ""policy_role_4"", ""Q025"": ""donation_ams"", ""Q026"": ""newsletter_signup"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0939|Scientist community helpers|replicate_1|fmt_v2,G-64810fd6e5fea6328162dcc188cf7d3f6dd18075,G,target,LP0939,Scientist community helpers,full_questionnaire,1,google/gemma-4-31B-it,ab3b55004d5e94766a5a222134c8b63182e8ff041c6f927a814fc304cef3e489,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,788579809,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""trust_post"", ""Q020"": ""distrust_post"", ""Q021"": ""policy_role_1"", ""Q022"": ""policy_role_2"", ""Q023"": ""policy_role_3"", ""Q024"": ""policy_role_4"", ""Q025"": ""donation_ams"", ""Q026"": ""newsletter_signup"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0939|Portrait Prof. Cherry|replicate_1|fmt_v2,G-091e29ef6f0d15a6268b0ff0de0e51d012332e06,G,target,LP0939,Portrait Prof. Cherry,full_questionnaire,1,google/gemma-4-31B-it,a051ba724da3d8a9b5f3a5c9d5b9baa09c0c0dec3e86869086b303c16341c1a4,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,21588357,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""trust_post"", ""Q020"": ""distrust_post"", ""Q021"": ""policy_role_1"", ""Q022"": ""policy_role_2"", ""Q023"": ""policy_role_3"", ""Q024"": ""policy_role_4"", ""Q025"": ""donation_ams"", ""Q026"": ""newsletter_signup"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0939|Model accuracy|replicate_1|fmt_v2,G-508a54a383164c00ca24d086042fb86d5382ddb0,G,target,LP0939,Model accuracy,full_questionnaire,1,google/gemma-4-31B-it,9d10cbd41ef95960c1d898fcac7cd59039dd365eadf1f070edeb48d34a9f2314,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,606795080,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""trust_post"", ""Q020"": ""distrust_post"", ""Q021"": ""policy_role_1"", ""Q022"": ""policy_role_2"", ""Q023"": ""policy_role_3"", ""Q024"": ""policy_role_4"", ""Q025"": ""donation_ams"", ""Q026"": ""newsletter_signup"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
